"Dist Code","Year","State Code","State Name","Dist Name","RICE HARVEST PRICE (Rs per Quintal)","PADDY HARVEST PRICE (Rs per Quintal)","WHEAT HARVEST PRICE (Rs per Quintal)","SORGHUM HARVEST PRICE (Rs per Quintal)","PEARL MILLET HARVEST PRICE (Rs per Quintal)","MAIZE HARVEST PRICE (Rs per Quintal)","FINGER MILLET HARVEST PRICE (Rs per Quintal)","BARLEY HARVEST PRICE (Rs per Quintal)","CHICKPEA HARVEST PRICE (Rs per Quintal)","PIGEONPEA HARVEST PRICE (Rs per Quintal)","GROUNDNUT HARVEST PRICE (Rs per Quintal)","SEASMUM HARVEST PRICE (Rs per Quintal)","RAPE AND MUSTARD HARVEST PRICE (Rs per Quintal)","CASTOR HARVEST PRICE (Rs per Quintal)","LINSEED HARVEST PRICE (Rs per Quintal)","SUGARCANE GUR HARVEST PRICE (Rs per Quintal)","COTTON KAPAS HARVEST PRICE (Rs per Quintal)"
"74","2013","5","Karnataka","Dharwad","-1.0","1102.0","1768.0","-1.0","-1.0","1130.0","-1.0","-1.0","2824.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","4104.0"
"74","2014","5","Karnataka","Dharwad","-1.0","-1.0","1571.0","2323.0","-1.0","1043.0","-1.0","-1.0","3418.0","-1.0","3276.0","-1.0","-1.0","-1.0","-1.0","-1.0","4161.0"
"74","2015","5","Karnataka","Dharwad","-1.0","-1.0","1647.0","1520.0","-1.0","1368.0","-1.0","-1.0","-1.0","-1.0","4004.0","-1.0","-1.0","-1.0","-1.0","-1.0","4725.0"
"74","2016","5","Karnataka","Dharwad","-1.0","-1.0","2080.0","2036.0","-1.0","1365.0","-1.0","-1.0","4640.0","-1.0","5073.0","-1.0","-1.0","-1.0","-1.0","-1.0","5742.0"
"75","1966","5","Karnataka","Belgaum","-1.0","57.7","125.9","62.5","53.3","57.5","-1.0","-1.0","89.3","69.6","148.6","-1.0","-1.0","-1.0","-1.0","59.4","174.0"
"75","1967","5","Karnataka","Belgaum","-1.0","72.5","137.0","81.5","67.2","66.5","-1.0","-1.0","145.5","102.3","147.9","-1.0","-1.0","-1.0","-1.0","143.3","135.3"
"75","1968","5","Karnataka","Belgaum","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"75","1969","5","Karnataka","Belgaum","-1.0","62.5","86.2","63.6","60.2","49.3","-1.0","-1.0","-1.0","103.4","131.2","-1.0","-1.0","-1.0","-1.0","84.0","224.0"
"75","1970","5","Karnataka","Belgaum","-1.0","66.6","100.1","86.3","65.3","61.0","-1.0","-1.0","91.4","93.3","140.5","-1.0","-1.0","-1.0","-1.0","95.0","211.1"
"75","1971","5","Karnataka","Belgaum","-1.0","70.7","97.7","90.1","63.4","69.2","-1.0","-1.0","99.2","93.8","120.5","-1.0","166.1","-1.0","-1.0","108.8","219.6"
"75","1972","5","Karnataka","Belgaum","-1.0","95.1","147.1","114.6","84.9","88.8","98.1","-1.0","171.0","145.4","179.3","-1.0","250.6","-1.0","-1.0","131.6","212.7"
"75","1973","5","Karnataka","Belgaum","-1.0","113.2","220.4","133.3","87.0","111.8","118.5","-1.0","177.1","170.0","247.6","-1.0","335.0","-1.0","-1.0","134.6","307.1"
"75","1974","5","Karnataka","Belgaum","-1.0","127.3","188.4","166.4","161.3","154.8","156.2","-1.0","204.1","159.8","261.6","-1.0","364.4","-1.0","-1.0","123.7","319.4"
"75","1975","5","Karnataka","Belgaum","-1.0","120.1","116.3","134.1","77.5","81.2","114.9","-1.0","164.6","113.2","147.1","-1.0","-1.0","-1.0","166.7","129.2","258.0"
"75","1976","5","Karnataka","Belgaum","-1.0","114.8","165.5","117.1","102.1","119.8","-1.0","-1.0","130.4","204.8","211.5","-1.0","-1.0","-1.0","320.0","145.0","461.1"
"75","1977","5","Karnataka","Belgaum","-1.0","105.1","163.1","104.6","98.4","100.0","107.5","-1.0","199.5","253.6","229.3","-1.0","-1.0","-1.0","231.5","115.0","357.6"
"75","1978","5","Karnataka","Belgaum","-1.0","97.7","161.8","84.3","80.0","84.0","76.6","-1.0","203.4","223.6","182.4","-1.0","-1.0","-1.0","177.2","93.0","442.5"
"75","1979","5","Karnataka","Belgaum","-1.0","93.2","181.8","100.6","93.3","96.2","108.2","-1.0","259.1","246.3","244.1","-1.0","-1.0","-1.0","258.1","129.0","307.0"
"75","1980","5","Karnataka","Belgaum","-1.0","106.3","247.4","174.7","138.5","110.7","114.1","-1.0","421.1","317.3","337.0","-1.0","-1.0","-1.0","373.6","234.0","468.5"
"75","1981","5","Karnataka","Belgaum","-1.0","126.2","251.2","134.6","136.0","162.3","134.7","-1.0","253.8","-1.0","231.6","-1.0","-1.0","-1.0","377.6","186.0","421.7"
"75","1982","5","Karnataka","Belgaum","-1.0","135.7","261.8","132.0","111.4","132.1","114.6","-1.0","273.5","305.4","340.2","-1.0","-1.0","-1.0","347.0","170.0","-1.0"
"75","1983","5","Karnataka","Belgaum","-1.0","157.1","295.5","189.2","135.8","142.0","134.8","-1.0","350.3","395.9","317.4","-1.0","-1.0","-1.0","346.4","-1.0","-1.0"
"75","1984","5","Karnataka","Belgaum","-1.0","156.3","236.8","215.6","152.0","145.0","-1.0","-1.0","-1.0","360.0","437.0","-1.0","-1.0","-1.0","-1.0","215.0","-1.0"
"75","1985","5","Karnataka","Belgaum","-1.0","204.3","349.2","214.1","-1.0","200.4","175.3","-1.0","513.0","350.0","351.2","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"75","1986","5","Karnataka","Belgaum","-1.0","176.8","319.9","-1.0","169.1","161.4","181.8","-1.0","-1.0","443.0","485.3","-1.0","-1.0","-1.0","-1.0","-1.0","468.3"
"75","1987","5","Karnataka","Belgaum","-1.0","201.0","303.3","230.0","170.4","171.9","201.8","-1.0","-1.0","564.4","634.2","-1.0","-1.0","-1.0","-1.0","-1.0","711.5"
"75","1988","5","Karnataka","Belgaum","-1.0","263.0","394.0","327.0","212.0","191.0","-1.0","-1.0","757.0","581.0","485.0","-1.0","-1.0","-1.0","-1.0","240.0","627.0"
"75","1989","5","Karnataka","Belgaum","-1.0","246.0","320.0","326.0","193.0","176.0","211.0","-1.0","831.0","516.0","575.0","-1.0","-1.0","-1.0","-1.0","430.0","620.0"
"75","1990","5","Karnataka","Belgaum","-1.0","277.0","383.0","272.0","206.0","207.0","266.0","-1.0","947.0","620.0","837.0","-1.0","-1.0","-1.0","-1.0","440.0","-1.0"
"75","1991","5","Karnataka","Belgaum","-1.0","240.0","481.0","-1.0","214.0","375.0","285.0","-1.0","747.0","742.0","974.0","-1.0","-1.0","-1.0","-1.0","470.0","1034.0"
"75","1992","5","Karnataka","Belgaum","-1.0","329.0","-1.0","-1.0","298.0","207.0","315.0","-1.0","846.0","807.0","878.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"75","1993","5","Karnataka","Belgaum","-1.0","366.0","470.0","438.0","-1.0","245.0","334.0","-1.0","-1.0","1024.0","985.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"75","1994","5","Karnataka","Belgaum","-1.0","366.0","468.0","438.0","-1.0","245.0","334.0","-1.0","-1.0","1024.0","835.0","-1.0","-1.0","-1.0","-1.0","-1.0","1199.0"
"75","1995","5","Karnataka","Belgaum","-1.0","587.0","539.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1788.0","1020.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"75","1996","5","Karnataka","Belgaum","-1.0","524.0","770.0","480.0","355.0","388.0","-1.0","-1.0","786.0","-1.0","1038.0","-1.0","-1.0","-1.0","-1.0","-1.0","1534.0"
"75","1997","5","Karnataka","Belgaum","-1.0","530.0","706.0","393.0","478.0","372.0","349.0","-1.0","783.0","1531.0","1113.0","1568.0","-1.0","1112.0","1257.0","-1.0","2220.0"
"75","1998","5","Karnataka","Belgaum","-1.0","-1.0","-1.0","442.0","-1.0","-1.0","-1.0","-1.0","877.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1686.0"
"75","1999","5","Karnataka","Belgaum","-1.0","-1.0","826.0","631.0","-1.0","-1.0","-1.0","-1.0","1395.0","-1.0","1123.0","-1.0","-1.0","-1.0","-1.0","-1.0","1563.0"
"75","2000","5","Karnataka","Belgaum","-1.0","576.0","706.0","325.0","400.0","356.0","-1.0","-1.0","805.0","-1.0","1099.0","-1.0","-1.0","-1.0","-1.0","-1.0","2611.0"
"75","2001","5","Karnataka","Belgaum","-1.0","576.0","750.0","420.0","-1.0","506.0","-1.0","-1.0","1100.0","-1.0","1220.0","-1.0","-1.0","-1.0","-1.0","-1.0","1574.0"
"75","2002","5","Karnataka","Belgaum","-1.0","624.0","873.0","506.0","525.0","529.0","-1.0","-1.0","1470.0","-1.0","1201.0","-1.0","-1.0","-1.0","-1.0","-1.0","1984.0"
"75","2003","5","Karnataka","Belgaum","-1.0","719.0","975.0","638.0","600.0","555.0","-1.0","-1.0","1975.0","-1.0","1591.0","-1.0","-1.0","-1.0","-1.0","-1.0","2052.0"
"75","2004","5","Karnataka","Belgaum","-1.0","808.0","947.0","581.0","594.0","-1.0","-1.0","-1.0","1614.0","-1.0","1457.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"75","2005","5","Karnataka","Belgaum","-1.0","739.0","-1.0","593.0","582.0","-1.0","-1.0","-1.0","1582.0","-1.0","1588.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"75","2006","5","Karnataka","Belgaum","-1.0","650.0","1315.0","511.0","555.0","613.0","-1.0","-1.0","-1.0","-1.0","1466.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"75","2007","5","Karnataka","Belgaum","-1.0","378.0","1000.0","851.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","2181.0","-1.0","-1.0","-1.0","-1.0","-1.0","3126.0"
"75","2008","5","Karnataka","Belgaum","-1.0","-1.0","1422.0","917.0","-1.0","776.0","-1.0","-1.0","-1.0","-1.0","2111.0","-1.0","-1.0","2508.0","-1.0","-1.0","-1.0"
"75","2009","5","Karnataka","Belgaum","-1.0","-1.0","1553.0","1305.0","729.0","1005.0","-1.0","-1.0","1732.0","-1.0","2414.0","-1.0","-1.0","2375.0","-1.0","-1.0","-1.0"
"75","2010","5","Karnataka","Belgaum","-1.0","1107.0","-1.0","1417.0","830.0","950.0","-1.0","-1.0","-1.0","-1.0","2724.0","-1.0","-1.0","-1.0","-1.0","-1.0","5251.0"
"75","2011","5","Karnataka","Belgaum","-1.0","-1.0","1522.0","-1.0","995.0","1069.0","-1.0","-1.0","3456.0","-1.0","3094.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"75","2012","5","Karnataka","Belgaum","-1.0","-1.0","2024.0","-1.0","1248.0","1335.0","-1.0","-1.0","3506.0","-1.0","4571.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"75","2013","5","Karnataka","Belgaum","-1.0","-1.0","1720.0","-1.0","-1.0","1231.0","-1.0","-1.0","3333.0","-1.0","2589.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"75","2014","5","Karnataka","Belgaum","-1.0","-1.0","2021.0","-1.0","1218.0","1123.0","-1.0","-1.0","4036.0","5679.0","4295.0","-1.0","-1.0","-1.0","-1.0","-1.0","4359.0"
"75","2015","5","Karnataka","Belgaum","-1.0","-1.0","2041.0","2292.0","-1.0","1474.0","-1.0","-1.0","-1.0","-1.0","4156.0","-1.0","-1.0","-1.0","-1.0","-1.0","4350.0"
"75","2016","5","Karnataka","Belgaum","-1.0","-1.0","2035.0","2329.0","1750.0","1438.0","-1.0","-1.0","-1.0","4025.0","4839.5","-1.0","-1.0","-1.0","-1.0","-1.0","5670.0"
"76","1966","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","144.2","55.8","48.0","-1.0","-1.0","-1.0","-1.0","90.0","140.9","-1.0","-1.0","-1.0","170.0","-1.0","177.1"
"76","1967","5","Karnataka","Bijapur / Vijayapura","-1.0","125.0","133.1","66.1","58.1","64.5","-1.0","-1.0","122.5","105.5","92.1","162.5","-1.0","-1.0","83.0","-1.0","184.3"
"76","1968","5","Karnataka","Bijapur / Vijayapura","-1.0","78.6","121.6","68.3","54.9","54.1","-1.0","-1.0","127.5","120.8","113.0","174.4","-1.0","-1.0","119.3","-1.0","140.7"
"76","1969","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","104.5","50.1","62.8","52.6","-1.0","-1.0","115.0","-1.0","149.8","170.2","-1.0","-1.0","149.3","-1.0","165.3"
"76","1970","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","114.1","70.1","57.7","63.0","-1.0","-1.0","84.0","89.5","145.3","215.0","-1.0","-1.0","137.1","-1.0","234.6"
"76","1971","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","103.0","67.9","64.6","58.1","-1.0","-1.0","96.0","116.6","114.9","211.9","-1.0","-1.0","145.3","105.7","169.6"
"76","1972","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","143.9","98.2","88.2","90.8","-1.0","-1.0","202.3","163.8","222.8","263.6","-1.0","-1.0","167.1","133.7","204.3"
"76","1973","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","195.2","105.6","102.2","103.8","-1.0","-1.0","200.5","152.5","265.3","299.2","-1.0","-1.0","279.5","149.6","329.2"
"76","1974","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","187.3","145.6","135.5","132.6","-1.0","-1.0","182.2","163.1","252.0","313.1","-1.0","-1.0","215.4","-1.0","254.4"
"76","1975","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","121.8","91.0","80.9","89.3","-1.0","-1.0","131.2","104.7","168.7","279.0","-1.0","-1.0","157.6","126.3","243.9"
"76","1976","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","171.7","112.3","94.6","108.6","-1.0","-1.0","144.1","186.9","240.7","405.0","-1.0","-1.0","306.5","147.0","407.3"
"76","1977","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","160.7","95.1","91.4","95.7","-1.0","-1.0","196.7","213.3","236.8","345.9","-1.0","-1.0","242.4","134.0","293.7"
"76","1978","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","154.4","74.8","67.7","84.6","-1.0","-1.0","201.9","236.2","215.4","347.9","-1.0","-1.0","272.6","100.0","249.5"
"76","1979","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","173.8","94.7","80.0","100.1","-1.0","-1.0","243.1","269.2","250.3","447.5","-1.0","-1.0","312.6","149.4","314.3"
"76","1980","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","251.5","124.2","116.7","110.3","-1.0","-1.0","404.6","360.3","346.9","559.2","-1.0","-1.0","462.7","241.0","443.6"
"76","1981","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","226.9","112.6","110.3","145.5","-1.0","-1.0","259.5","304.8","403.2","495.3","-1.0","-1.0","336.9","220.0","355.3"
"76","1982","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","282.8","104.0","99.9","118.8","-1.0","-1.0","259.4","321.3","383.9","580.0","-1.0","-1.0","414.0","212.4","456.8"
"76","1983","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","274.5","127.7","119.8","135.7","-1.0","-1.0","336.5","384.0","429.3","725.2","-1.0","-1.0","444.4","232.0","520.4"
"76","1984","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","241.8","141.8","138.9","-1.0","-1.0","-1.0","399.3","-1.0","427.6","723.5","-1.0","-1.0","474.1","-1.0","451.6"
"76","1985","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","325.8","165.1","-1.0","-1.0","-1.0","-1.0","460.7","263.1","462.3","679.5","-1.0","-1.0","469.9","-1.0","347.7"
"76","1986","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","353.8","246.2","147.8","-1.0","-1.0","-1.0","381.2","433.4","574.2","947.5","-1.0","-1.0","641.7","-1.0","469.7"
"76","1987","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","330.7","128.1","159.1","179.8","-1.0","-1.0","446.4","613.3","691.0","1058.1","-1.0","-1.0","682.0","-1.0","-1.0"
"76","1988","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","363.0","205.0","186.0","201.0","-1.0","-1.0","586.0","525.0","554.0","869.0","-1.0","-1.0","604.0","-1.0","600.0"
"76","1989","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","320.0","179.0","156.0","184.0","-1.0","-1.0","647.0","539.0","693.0","1078.0","-1.0","-1.0","671.0","-1.0","585.0"
"76","1990","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","487.0","208.0","176.0","201.0","-1.0","-1.0","670.0","791.0","1001.0","1362.0","-1.0","-1.0","1012.0","-1.0","882.0"
"76","1991","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","671.0","374.0","355.0","248.0","-1.0","-1.0","709.0","881.0","1067.0","1400.0","-1.0","-1.0","931.0","-1.0","943.0"
"76","1992","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","553.0","300.0","256.0","-1.0","-1.0","-1.0","742.0","896.0","912.0","1299.0","-1.0","-1.0","833.0","-1.0","785.0"
"76","1993","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","520.0","238.0","229.0","245.0","-1.0","-1.0","989.0","911.0","985.0","1370.0","-1.0","-1.0","951.0","-1.0","-1.0"
"76","1994","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","575.0","521.0","344.0","399.0","-1.0","-1.0","873.0","1167.0","1166.0","1749.0","-1.0","-1.0","1068.0","-1.0","-1.0"
"76","1995","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","674.0","618.0","357.0","370.0","-1.0","-1.0","955.0","1385.0","1097.0","1953.0","-1.0","-1.0","1150.0","-1.0","-1.0"
"76","1996","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","754.0","498.0","352.0","398.0","-1.0","-1.0","1162.0","1324.0","1181.0","1706.0","-1.0","-1.0","1128.0","-1.0","1818.0"
"76","1997","5","Karnataka","Bijapur / Vijayapura","-1.0","466.0","706.0","604.0","421.0","350.0","349.0","-1.0","1219.0","1619.0","1202.0","1755.0","-1.0","1112.0","1259.0","-1.0","1757.0"
"76","1998","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","-1.0","744.0","-1.0","-1.0","-1.0","-1.0","1126.0","1841.0","1411.0","1785.0","-1.0","-1.0","-1.0","-1.0","1889.0"
"76","1999","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","592.0","-1.0","-1.0","-1.0","-1.0","-1.0","1282.0","1213.0","1115.0","1784.0","-1.0","-1.0","-1.0","-1.0","1790.0"
"76","2000","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","819.0","501.0","-1.0","-1.0","-1.0","-1.0","1566.0","1273.0","1192.0","1459.0","-1.0","-1.0","1407.0","-1.0","1858.0"
"76","2001","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","780.0","624.0","-1.0","499.0","-1.0","-1.0","1550.0","-1.0","1330.0","-1.0","-1.0","-1.0","-1.0","-1.0","1697.0"
"76","2002","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","797.0","598.0","-1.0","694.0","-1.0","-1.0","1515.0","1385.0","1589.0","2236.0","-1.0","-1.0","-1.0","-1.0","2129.0"
"76","2003","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","890.0","857.0","-1.0","536.0","-1.0","-1.0","1425.0","-1.0","1710.0","-1.0","-1.0","-1.0","-1.0","-1.0","2248.0"
"76","2004","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","-1.0","-1.0","491.0","453.0","-1.0","-1.0","-1.0","1149.0","1657.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"76","2005","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","-1.0","-1.0","508.0","457.0","-1.0","-1.0","-1.0","1561.0","1651.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"76","2006","5","Karnataka","Bijapur / Vijayapura","-1.0","603.0","1190.0","-1.0","-1.0","625.0","-1.0","-1.0","2119.0","-1.0","1830.0","-1.0","-1.0","-1.0","-1.0","-1.0","2025.0"
"76","2007","5","Karnataka","Bijapur / Vijayapura","-1.0","378.0","1493.0","1483.0","-1.0","770.0","-1.0","-1.0","2419.0","-1.0","2227.0","-1.0","-1.0","-1.0","-1.0","-1.0","2846.0"
"76","2008","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","1245.0","-1.0","667.0","804.0","-1.0","-1.0","2128.0","2635.0","2295.0","-1.0","-1.0","2508.0","-1.0","-1.0","-1.0"
"76","2009","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","1484.0","1050.0","704.0","820.0","-1.0","-1.0","1951.0","5093.0","2375.0","-1.0","-1.0","2375.0","-1.0","-1.0","3462.0"
"76","2010","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","1649.0","-1.0","790.0","988.0","-1.0","-1.0","2301.0","2938.0","3068.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"76","2011","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","1652.0","2596.0","1000.0","995.0","-1.0","-1.0","3340.0","3604.0","4122.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"76","2012","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","1868.0","-1.0","-1.0","1734.0","-1.0","-1.0","3529.0","3803.0","4118.0","-1.0","-1.0","-1.0","3638.0","-1.0","4312.0"
"76","2013","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","2322.0","-1.0","-1.0","1247.0","-1.0","-1.0","2625.0","4016.0","3412.0","-1.0","-1.0","-1.0","-1.0","-1.0","4908.0"
"76","2014","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","2213.0","-1.0","1138.0","1114.0","-1.0","-1.0","3430.0","5085.0","5399.0","-1.0","-1.0","-1.0","-1.0","-1.0","4321.0"
"76","2015","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","2706.0","-1.0","1006.0","1431.0","-1.0","-1.0","3500.0","8483.0","4859.0","-1.0","-1.0","-1.0","8500.0","-1.0","-1.0"
"76","2016","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","2695.0","2180.0","1467.0","1379.0","-1.0","-1.0","5144.0","4873.0","4417.5","-1.0","-1.0","-1.0","8500.0","-1.0","5550.0"
"77","1966","5","Karnataka","Bidar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"77","1967","5","Karnataka","Bidar","-1.0","80.8","-1.0","75.6","65.6","-1.0","-1.0","-1.0","186.1","141.5","99.7","172.0","-1.0","-1.0","-1.0","91.0","-1.0"
"77","1968","5","Karnataka","Bidar","-1.0","86.9","-1.0","59.5","56.3","-1.0","-1.0","-1.0","83.0","94.7","115.5","166.3","-1.0","-1.0","-1.0","-1.0","-1.0"
"77","1969","5","Karnataka","Bidar","-1.0","85.5","-1.0","58.9","67.5","-1.0","-1.0","-1.0","114.2","102.9","129.9","194.8","-1.0","-1.0","-1.0","-1.0","-1.0"
"77","1970","5","Karnataka","Bidar","-1.0","80.0","-1.0","65.0","66.0","-1.0","-1.0","-1.0","100.0","103.5","135.0","-1.0","-1.0","-1.0","-1.0","65.0","-1.0"
"77","1971","5","Karnataka","Bidar","-1.0","73.0","-1.0","75.0","67.8","-1.0","-1.0","-1.0","96.5","117.0","108.3","211.5","-1.0","-1.0","-1.0","97.0","-1.0"
"77","1972","5","Karnataka","Bidar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","152.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","114.0","-1.0"
"77","1973","5","Karnataka","Bidar","-1.0","119.0","-1.0","117.8","81.4","-1.0","-1.0","-1.0","205.1","152.4","210.0","352.1","-1.0","-1.0","334.1","127.1","267.4"
"77","1974","5","Karnataka","Bidar","-1.0","128.3","-1.0","126.0","135.3","-1.0","-1.0","-1.0","213.8","210.1","237.1","339.9","-1.0","-1.0","233.7","131.8","267.8"
"77","1975","5","Karnataka","Bidar","-1.0","132.0","127.0","104.5","74.0","-1.0","-1.0","-1.0","133.0","129.9","139.3","286.9","-1.0","-1.0","159.0","130.0","221.9"
"77","1976","5","Karnataka","Bidar","-1.0","116.9","148.1","107.4","86.9","-1.0","-1.0","-1.0","141.3","234.6","216.0","382.3","-1.0","-1.0","306.5","132.0","404.5"
"77","1977","5","Karnataka","Bidar","-1.0","118.5","152.4","89.6","111.0","-1.0","-1.0","-1.0","217.4","295.8","226.4","457.0","-1.0","-1.0","302.3","119.0","354.2"
"77","1978","5","Karnataka","Bidar","-1.0","88.2","141.5","77.6","74.3","-1.0","-1.0","-1.0","213.9","278.2","172.2","344.8","-1.0","-1.0","239.0","64.0","275.4"
"77","1979","5","Karnataka","Bidar","-1.0","98.8","161.5","85.0","81.1","-1.0","-1.0","-1.0","227.7","287.1","262.4","432.3","-1.0","-1.0","311.4","144.6","292.6"
"77","1980","5","Karnataka","Bidar","-1.0","104.2","189.3","105.7","106.9","-1.0","-1.0","-1.0","381.1","289.3","313.8","411.6","-1.0","-1.0","426.3","238.8","-1.0"
"77","1981","5","Karnataka","Bidar","-1.0","106.5","201.9","125.6","108.6","-1.0","-1.0","-1.0","300.0","340.6","317.5","489.9","-1.0","-1.0","430.4","204.0","-1.0"
"77","1982","5","Karnataka","Bidar","-1.0","124.2","216.1","119.2","100.8","-1.0","-1.0","-1.0","299.8","340.9","354.3","514.5","-1.0","-1.0","422.8","137.9","367.4"
"77","1983","5","Karnataka","Bidar","-1.0","177.8","208.0","170.7","154.1","-1.0","-1.0","-1.0","362.9","471.5","440.4","525.5","-1.0","442.7","478.1","189.0","-1.0"
"77","1984","5","Karnataka","Bidar","-1.0","150.0","215.8","149.0","127.2","-1.0","-1.0","-1.0","463.4","369.8","419.4","730.5","-1.0","-1.0","491.7","-1.0","-1.0"
"77","1985","5","Karnataka","Bidar","-1.0","170.8","325.8","136.4","158.3","-1.0","-1.0","-1.0","457.6","384.9","406.7","641.5","-1.0","-1.0","437.6","250.0","-1.0"
"77","1986","5","Karnataka","Bidar","-1.0","210.6","260.0","170.3","147.4","-1.0","-1.0","-1.0","357.8","516.0","548.6","957.2","-1.0","-1.0","365.6","270.0","-1.0"
"77","1987","5","Karnataka","Bidar","-1.0","191.9","291.7","-1.0","146.7","-1.0","-1.0","-1.0","436.9","710.0","598.2","1024.0","-1.0","-1.0","677.5","250.0","-1.0"
"77","1988","5","Karnataka","Bidar","-1.0","214.0","300.0","305.0","153.0","-1.0","-1.0","-1.0","682.0","547.0","504.0","738.0","-1.0","-1.0","610.0","270.0","523.0"
"77","1989","5","Karnataka","Bidar","-1.0","190.0","280.0","200.0","154.0","-1.0","-1.0","-1.0","688.0","657.0","654.0","979.0","-1.0","-1.0","626.0","325.0","-1.0"
"77","1990","5","Karnataka","Bidar","-1.0","209.0","335.0","235.0","170.0","-1.0","-1.0","-1.0","691.0","901.0","895.0","1201.0","-1.0","-1.0","1171.0","340.0","-1.0"
"77","1991","5","Karnataka","Bidar","-1.0","348.0","528.0","334.0","301.0","-1.0","-1.0","-1.0","695.0","1091.0","1156.0","1691.0","-1.0","-1.0","-1.0","-1.0","-1.0"
