WAVE_NO	HH_ID	MEM_ID	STATE	HR	DISTRICT	REGION_TYPE	STRATUM	PSU_ID	MONTH_SLOT	RESPONSE_STATUS	REASON_FOR_NON_RESPONSE	FAMILY_SHIFTED	MEM_WEIGHT_W	MEM_WEIGHT_FOR_COUNTRY_W	MEM_WEIGHT_FOR_STATE_W	GE15_MEM_WEIGHT_W	GE15_MEM_WEIGHT_FOR_COUNTRY_W	GE15_MEM_WEIGHT_FOR_STATE_W	MEM_NON_RESPONSE_W	MEM_NON_RESPONSE_FOR_COUNTRY_W	MEM_NON_RESPONSE_FOR_STATE_W	GE15_MEM_NON_RESPONSE_W	GE15_MEM_NON_RESPONSE_FOR_COUNTRY_W	GE15_MEM_NON_RESPONSE_FOR_STATE_W	MEMBER_STATUS	REASON_FOR_EMIGRATION_IMMIGRATION	EMIGRATED_IMMIGRATED_FROM_TO_STATE	EMIGRATED_IMMIGRATED_FROM_TO_DISTRICT	EMIGRATED_IMMIGRATED_FROM_TO_REGION_TYPE	WILL_EMIGRATE	WILL_EMIGRATE_REASON	TIME_TO_EMIGRATE	WILL_EMIGRATE_STATE	WILL_EMIGRATE_DISTRICT	WILL_EMIGRATE_REGION_TYPE	GENDER	AGE_YRS	AGE_MTHS	RELATION_WITH_HOH	MARITAL_STATUS	STATE_OF_ORIGIN	RELIGION	CASTE	CASTE_CATEGORY	LITERACY	EDUCATION	DISCIPLINE	NATURE_OF_OCCUPATION	INDUSTRY_OF_OCCUPATION	OCCUPATION	EMPLOYMENT_STATUS	EMPLOYMENT_STATUS_SINCE_YRS	EMPLOYMENT_STATUS_SINCE_MTHS	EMPLOYMENT_STATUS_SINCE_DAYS	TYPE_OF_EMPLOYMENT	EMPLOYMENT_ARRANGEMENT	PLACE_OF_WORK	TIME_TO_START_WORKING	TIME_SPENT_ON_WORK_FOR_HH_AND_MEM	TIME_SPENT_ON_WORK_FOR_EMPLOYER	TIME_SPENT_ON_WORK_AS_UNPAID_TRAINEE	TIME_SPENT_ON_WORK_AS_UNPAID_VOLUNTEER	TIME_SPENT_ON_TRAVEL	TIME_SPENT_ON_LEARNING	TIME_SPENT_ON_RELIGIOUS_ACTIVITIES	TIME_SPENT_ON_OUTDOOR_SPORTS	TIME_SPENT_ON_HANGING_OUT_OR_WITH_FRIENDS	TIME_SPENT_ON_INDOOR_ENTERTAINMENT	TIME_SPENT_ON_OTHER_ACTIVITIES_FOR_SELF	IS_HEALTHY	IS_ON_REGULAR_MEDICATION	IS_HOSPITALISED	HAS_BANK_AC	HAS_CREDITCARD	HAS_KISAN_CREDITCARD	HAS_DEMAT_AC	HAS_PF_AC	HAS_LIC	HAS_HEALTH_INSURANCE	HAS_MOBILE
24	40948808	1	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	42	0	HOH	Married	Karnataka	Hindu	Naikda	ST	Y	4th Std. Pass	Not Applicable	Agricultural Labourer	Crop Cultivation	Agricultural labourers/Plantation workers	Employed	20	-100	-100	Full-time	Daily Wage worker/ Casual labour	Other's farm	Not Applicable	2.0	7.5	0.0	0.0	0.0	0.0	0.0	0.0	1.5	2.0	11.0	Y	N	N	Y	N	N	N	N	N	N	Y
24	40948808	2	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	36	0	Spouse	Married	Karnataka	Hindu	Naikda	ST	Y	8th Std. Pass	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	16	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	0.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	2.0	20.5	Y	N	N	Y	N	N	N	N	N	N	N
24	40948808	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	0.0	0.0	0.0	1.401602	1.401602	1.401602	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	12	0	Daughter	Unmarried	Karnataka	Hindu	Naikda	ST	Y	6th Std. Pass	Not Applicable	Student	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0	-100.0	0.0	0.0	0.0	3.0	0.0	0.0	1.5	3.0	16.5	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	N
24	40948808	4	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	0.0	0.0	0.0	1.401602	1.401602	1.401602	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	10	0	Son	Not Applicable	Karnataka	Hindu	Naikda	ST	Y	5th Std. Pass	Not Applicable	Student	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	N
24	14914509	1	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	45	0	HOH	Married	Karnataka	Hindu	Naikda	ST	Y	8th Std. Pass	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	25	-100	-100	Full-time	Self-employed	Own-farm	Not Applicable	2.5	8.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	2.5	8.5	Y	N	N	Y	N	N	N	N	N	N	Y
24	14914509	2	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	40	0	Spouse	Married	Karnataka	Hindu	Naikda	ST	Y	5th Std. Pass	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	20	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	8.5	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.5	12.0	Y	N	N	Y	N	N	N	N	N	N	N
24	14914509	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Family split	Karnataka	Bellary	RURAL	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
24	14914509	4	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Family split	Karnataka	Bellary	RURAL	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
24	14914509	5	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	18	0	Son	Unmarried	Karnataka	Hindu	Naikda	ST	Y	12th Std. Pass	Arts	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	6	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	0.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	20.0	Y	N	N	Y	N	N	N	N	N	N	N
24	24693756	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	56	0	HOH	Married	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	6th Std. Pass	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	35	-100	-100	Full-time	Self-employed	Own-farm	Not Applicable	2.0	8.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	1.5	8.5	Y	N	N	Y	N	N	N	N	N	N	Y
24	24693756	4	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	46	0	Spouse	Married	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	3rd Std. Pass	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	25	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	8.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	2.0	12.5	Y	N	N	Y	N	N	N	N	N	N	N
24	24693756	5	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	22	0	Son	Unmarried	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	12th Std. Pass	Arts	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	10	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	8.0	-100.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	2.5	8.5	Y	N	N	Y	N	N	N	N	N	N	N
24	24693756	6	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	20	0	Son	Unmarried	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	12th Std. Pass	Arts	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	8	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	8.0	-100.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	2.0	8.0	Y	N	N	Y	N	N	N	N	N	N	N
24	24693756	7	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	18	0	Son	Unmarried	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	10th Std. Pass	Not Applicable	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	6	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	0.0	-100.0	0.0	0.0	0.0	5.0	0.0	0.0	1.5	2.5	15.0	Y	N	N	Y	N	N	N	N	N	N	N
24	48539207	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	42	0	HOH	Married	Karnataka	Hindu	Service OBCs (Besta/Agasa/Hajama/etc.)	OBC	Y	8th Std. Pass	Not Applicable	Agricultural Labourer	Crop Cultivation	Agricultural labourers/Plantation workers	Employed	20	-100	-100	Full-time	Daily Wage worker/ Casual labour	Other's farm	Not Applicable	2.0	8.5	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	9.5	Y	N	N	Y	N	N	N	N	N	N	Y
24	48539207	4	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	0.0	0.0	0.0	1.401602	1.401602	1.401602	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	14	0	Daughter	Unmarried	Karnataka	Hindu	Service OBCs (Besta/Agasa/Hajama/etc.)	OBC	Y	9th Std. Pass	Not Applicable	Home Maker	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0	-100.0	0.0	0.0	0.5	2.5	0.0	0.0	2.5	2.0	16.5	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	N
24	48539207	5	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	0.0	0.0	0.0	1.401602	1.401602	1.401602	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	12	0	Daughter	Unmarried	Karnataka	Hindu	Service OBCs (Besta/Agasa/Hajama/etc.)	OBC	Y	6th Std. Pass	Not Applicable	Student	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0	-100.0	0.0	0.0	0.0	3.5	0.0	0.0	1.0	3.5	16.0	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	N
24	48539207	6	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	37	0	Spouse	Married	Karnataka	Hindu	Service OBCs (Besta/Agasa/Hajama/etc.)	OBC	Y	8th Std. Pass	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	15	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	7.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	13.0	Y	N	N	Y	N	N	N	N	N	N	N
24	10509936	1	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	45	0	HOH	Married	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	2nd Std. Pass	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	25	-100	-100	Full-time	Self-employed	Own-farm	Not Applicable	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.5	11.5	Y	N	N	Y	N	N	N	N	Y	N	Y
24	10509936	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	35	0	Spouse	Married	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	11th Std. Pass	Arts	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	20	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	8.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	12.0	Y	N	N	Y	N	N	N	N	N	N	N
24	10509936	5	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	55	0	Parent	Widowed	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	5th Std. Pass	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	35	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	8.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	12.0	Y	N	N	Y	N	N	N	N	N	N	N
24	21361242	1	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	42	0	HOH	Married	Karnataka	Hindu	Naikda	ST	Y	8th Std. Pass	Not Applicable	Wage Labourer	Real Estate & Construction	Concrete mixers, tile-setters, plasterers	Employed	20	-100	-100	Full-time	Daily Wage worker/ Casual labour	Market place	Not Applicable	2.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	10.0	Y	N	N	Y	N	N	N	N	N	N	Y
24	21361242	2	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	36	0	Spouse	Married	Karnataka	Hindu	Naikda	ST	Y	5th Std. Pass	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	15	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	8.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.5	11.5	Y	N	N	Y	N	N	N	N	N	N	N
24	21361242	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	0.0	0.0	0.0	1.401602	1.401602	1.401602	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	12	0	Daughter	Unmarried	Karnataka	Hindu	Naikda	ST	Y	5th Std. Pass	Not Applicable	Student	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0	-100.0	0.0	0.0	0.0	3.5	0.0	0.0	2.5	3.0	15.0	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	N
24	21361242	4	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	0.0	0.0	0.0	1.401602	1.401602	1.401602	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	10	0	Daughter	Not Applicable	Karnataka	Hindu	Naikda	ST	Y	3rd Std. Pass	Not Applicable	Student	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	N
24	32854393	1	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	45	0	HOH	Married	Karnataka	Hindu	Naikda	ST	Y	7th Std. Pass	Not Applicable	Wage Labourer	Real Estate & Construction	Concrete mixers, tile-setters, plasterers	Employed	25	-100	-100	Full-time	Daily Wage worker/ Casual labour	Market place	Not Applicable	2.0	7.0	0.0	0.0	0.5	0.0	0.0	0.0	1.5	2.5	10.5	Y	N	N	Y	N	N	N	N	N	N	Y
24	32854393	2	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	41	0	Spouse	Married	Karnataka	Hindu	Naikda	ST	Y	5th Std. Pass	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	20	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	8.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	12.0	Y	N	N	Y	N	N	N	N	N	N	N
24	32854393	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	0.0	0.0	0.0	1.401602	1.401602	1.401602	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	12	0	Son	Unmarried	Karnataka	Hindu	Naikda	ST	Y	6th Std. Pass	Not Applicable	Student	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0	-100.0	0.0	0.0	0.5	4.5	0.0	0.0	2.5	3.0	13.5	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	N
24	11246470	1	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	55	0	HOH	Married	Karnataka	Hindu	Naikda	ST	Y	8th Std. Pass	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	35	-100	-100	Full-time	Self-employed	Own-farm	Not Applicable	1.5	8.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.5	11.0	Y	N	N	Y	N	N	N	N	N	N	Y
24	11246470	2	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	48	0	Spouse	Married	Karnataka	Hindu	Naikda	ST	Y	5th Std. Pass	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	28	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	8.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.5	11.5	Y	N	N	Y	N	N	N	N	N	N	N
24	11246470	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	16	0	Son	Unmarried	Karnataka	Hindu	Naikda	ST	Y	10th Std. Pass	Not Applicable	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	4	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	0.0	-100.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	2.0	15.0	Y	N	N	N	Not Applicable	Not Applicable	N	N	N	N	N
