WAVE_NO	HH_ID	MEM_ID	STATE	HR	DISTRICT	REGION_TYPE	STRATUM	PSU_ID	MONTH_SLOT	RESPONSE_STATUS	REASON_FOR_NON_RESPONSE	FAMILY_SHIFTED	MEM_WEIGHT_W	MEM_WEIGHT_FOR_COUNTRY_W	MEM_WEIGHT_FOR_STATE_W	GE15_MEM_WEIGHT_W	GE15_MEM_WEIGHT_FOR_COUNTRY_W	GE15_MEM_WEIGHT_FOR_STATE_W	MEM_NON_RESPONSE_W	MEM_NON_RESPONSE_FOR_COUNTRY_W	MEM_NON_RESPONSE_FOR_STATE_W	GE15_MEM_NON_RESPONSE_W	GE15_MEM_NON_RESPONSE_FOR_COUNTRY_W	GE15_MEM_NON_RESPONSE_FOR_STATE_W	MEMBER_STATUS	REASON_FOR_EMIGRATION_IMMIGRATION	EMIGRATED_IMMIGRATED_FROM_TO_STATE	EMIGRATED_IMMIGRATED_FROM_TO_DISTRICT	EMIGRATED_IMMIGRATED_FROM_TO_REGION_TYPE	WILL_EMIGRATE	WILL_EMIGRATE_REASON	TIME_TO_EMIGRATE	WILL_EMIGRATE_STATE	WILL_EMIGRATE_DISTRICT	WILL_EMIGRATE_REGION_TYPE	GENDER	AGE_YRS	AGE_MTHS	RELATION_WITH_HOH	MARITAL_STATUS	STATE_OF_ORIGIN	RELIGION	CASTE	CASTE_CATEGORY	LITERACY	EDUCATION	DISCIPLINE	HAS_DIPLOMA	DISCIPLINE_OF_DIPLOMA	NATURE_OF_OCCUPATION	INDUSTRY_OF_OCCUPATION	OCCUPATION	EMPLOYMENT_STATUS	EMPLOYMENT_STATUS_SINCE_YRS	EMPLOYMENT_STATUS_SINCE_MTHS	EMPLOYMENT_STATUS_SINCE_DAYS	TYPE_OF_EMPLOYMENT	EMPLOYMENT_ARRANGEMENT	PLACE_OF_WORK	TIME_TO_START_WORKING	TIME_SPENT_ON_WORK_FOR_HH_AND_MEM	TIME_SPENT_ON_WORK_FOR_EMPLOYER	TIME_SPENT_ON_WORK_AS_UNPAID_TRAINEE	TIME_SPENT_ON_WORK_AS_UNPAID_VOLUNTEER	TIME_SPENT_ON_TRAVEL	TIME_SPENT_ON_LEARNING	TIME_SPENT_ON_RELIGIOUS_ACTIVITIES	TIME_SPENT_ON_OUTDOOR_SPORTS	TIME_SPENT_ON_HANGING_OUT_OR_WITH_FRIENDS	TIME_SPENT_ON_INDOOR_ENTERTAINMENT	TIME_SPENT_ON_OTHER_ACTIVITIES_FOR_SELF	IS_HEALTHY	IS_ON_REGULAR_MEDICATION	IS_HOSPITALISED	HAS_BANK_AC	HAS_CREDITCARD	HAS_KISAN_CREDITCARD	HAS_DEMAT_AC	HAS_PF_AC	HAS_LIC	HAS_HEALTH_INSURANCE	HAS_MOBILE
26	89021983	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	52	0	HOH	Married	Karnataka	Hindu	Naikda	ST	Y	6th Std. Pass	Not Applicable	N	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	32	-100	-100	Full-time	Daily Wage worker/ Casual labour	Other's farm	Not Applicable	2.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	2.0	9.5	Y	N	N	Y	N	N	N	N	N	N	Y
26	89021983	4	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	45	0	Spouse	Married	Karnataka	Hindu	Naikda	ST	Y	4th Std. Pass	Not Applicable	N	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	25	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	8.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.5	11.5	Y	N	N	Y	N	N	N	N	N	N	N
26	89021983	5	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	22	0	Son	Unmarried	Karnataka	Hindu	Naikda	ST	Y	10th Std. Pass	Not Applicable	N	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	8	-100	-100	Full-time	Daily Wage worker/ Casual labour	Other's farm	Not Applicable	1.5	8.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	2.0	10.0	Y	N	N	Y	N	N	N	N	N	N	Y
26	89021983	6	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	20	0	Son	Unmarried	Karnataka	Hindu	Naikda	ST	Y	12th Std. Pass	Arts	N	Not Applicable	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	6	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	0.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	20.0	Y	N	N	Y	N	N	N	N	N	N	N
26	89021983	7	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	18	0	Son	Unmarried	Karnataka	Hindu	Naikda	ST	Y	12th Std. Pass	Commerce	N	Not Applicable	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	6	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	0.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	19.0	Y	N	N	Y	N	N	N	N	N	N	N
26	15495228	1	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	53	0	HOH	Widowed	Karnataka	Hindu	Naikda	ST	Y	10th Std. Pass	Not Applicable	N	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	35	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	8.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	3.5	11.0	Y	N	N	Y	N	N	N	N	N	N	N
26	15495228	2	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Family split	Karnataka	Bellary	RURAL	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
26	15495228	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	28	0	Son	Unmarried	Karnataka	Hindu	Naikda	ST	Y	Graduate	Arts	N	Not Applicable	Self Employed Entrepreneur	Retail Trade	Smaller businessmen (smaller shops or offices), Shopkeepers, small dhaba owners	Employed	8	-100	-100	Full-time	Self-employed not on digital platform	Own - establishments/shops/vehicles	Not Applicable	0.0	8.0	0.0	0.0	1.0	0.0	0.0	0.0	1.5	2.0	11.5	Y	N	N	Y	N	N	N	N	N	N	Y
26	15495228	4	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	25	0	Son	Unmarried	Karnataka	Hindu	Naikda	ST	Y	Graduate	Commerce	N	Not Applicable	Self Employed Entrepreneur	Retail Trade	Smaller businessmen (smaller shops or offices), Shopkeepers, small dhaba owners	Employed	5	-100	-100	Full-time	Self-employed not on digital platform	Own - establishments/shops/vehicles	Not Applicable	1.5	8.0	0.0	0.0	0.5	0.0	0.0	0.0	1.5	2.0	10.5	Y	N	N	Y	N	N	N	N	N	N	Y
26	15495228	7	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Family split	Karnataka	Bellary	RURAL	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
26	49878796	1	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	55	0	HOH	Married	Karnataka	Hindu	Naikda	ST	Y	12th Std. Pass	Arts	N	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	35	-100	-100	Full-time	Self-employed not on digital platform	Own-farm	Not Applicable	1.5	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	11.5	Y	N	N	Y	N	N	N	N	N	N	Y
26	49878796	2	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	50	0	Spouse	Married	Karnataka	Hindu	Naikda	ST	Y	10th Std. Pass	Not Applicable	N	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	30	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	7.5	-100.0	0.5	0.0	0.0	0.0	0.0	0.0	1.5	1.5	13.0	Y	N	N	Y	N	N	N	N	N	N	N
26	49878796	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	22	0	Son	Unmarried	Karnataka	Hindu	Naikda	ST	Y	10th Std. Pass	Not Applicable	N	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	2	-100	-100	Full-time	Self-employed not on digital platform	Own-farm	Not Applicable	0.5	7.5	0.0	0.0	0.0	0.0	0.0	0.0	1.5	1.5	13.0	Y	N	N	Y	N	N	N	N	N	N	Y
26	49878796	4	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Shifted to in-laws/new residence after marriage	Karnataka	Koppal	RURAL	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
26	49878796	5	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	20	0	Son	Unmarried	Karnataka	Hindu	Naikda	ST	Y	12th Std. Pass	Arts	N	Not Applicable	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	8	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	0.0	-100.0	0.0	0.0	0.0	3.0	0.0	0.0	1.5	4.5	15.0	Y	N	N	Y	N	N	N	N	N	N	N
26	16077441	1	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	38	0	HOH	Married	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	10th Std. Pass	Not Applicable	N	Not Applicable	Self Employed Entrepreneur	Hotels and Restaurants	Smaller businessmen (smaller shops or offices), Shopkeepers, small dhaba owners	Employed	15	-100	-100	Full-time	Self-employed not on digital platform	Own - establishments/shops/vehicles	Not Applicable	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	2.0	10.5	Y	N	N	Y	N	N	N	N	N	N	Y
26	16077441	2	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	32	0	Spouse	Married	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	8th Std. Pass	Not Applicable	N	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	10	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	8.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	1.5	13.0	Y	N	N	Y	N	N	N	N	Y	N	N
26	16077441	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	0.0	0.0	0.0	1.221874	1.221874	1.221874	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	12	0	Daughter	Unmarried	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	5th Std. Pass	Not Applicable	N	Not Applicable	Student	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	1.5	21.0	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	N
26	16769850	1	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	48	0	HOH	Married	Karnataka	Hindu	Naikda	ST	Y	3rd Std. Pass	Not Applicable	N	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	25	-100	-100	Full-time	Self-employed not on digital platform	Own-farm	Not Applicable	1.5	8.0	0.5	0.0	0.0	0.0	0.0	0.0	1.0	1.0	12.0	Y	N	N	Y	N	N	N	N	N	Y	Y
26	16769850	2	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	42	0	Spouse	Married	Karnataka	Hindu	Naikda	ST	Y	3rd Std. Pass	Not Applicable	N	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	20	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	8.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	2.0	12.5	Y	N	N	Y	N	N	N	N	N	N	N
26	16769850	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	18	0	Son	Unmarried	Karnataka	Hindu	Naikda	ST	Y	12th Std. Pass	Arts	N	Not Applicable	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	6	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	0.0	-100.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	2.0	16.0	Y	N	N	Y	N	N	N	N	N	N	N
26	40948808	1	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	42	0	HOH	Married	Karnataka	Hindu	Naikda	ST	Y	4th Std. Pass	Not Applicable	N	Not Applicable	Agricultural Labourer	Crop Cultivation	Agricultural labourers/Plantation workers	Employed	20	-100	-100	Full-time	Daily Wage worker/ Casual labour	Other's farm	Not Applicable	1.5	8.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	1.5	11.5	Y	N	N	Y	N	N	N	N	N	N	Y
26	40948808	2	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	38	0	Spouse	Married	Karnataka	Hindu	Naikda	ST	Y	8th Std. Pass	Not Applicable	N	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	15	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	6.5	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.5	14.0	Y	N	N	Y	N	N	N	N	N	N	N
26	40948808	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	0.0	0.0	0.0	1.221874	1.221874	1.221874	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	12	0	Daughter	Unmarried	Karnataka	Hindu	Naikda	ST	Y	6th Std. Pass	Not Applicable	N	Not Applicable	Student	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0	-100.0	0.0	0.0	0.0	1.5	0.0	0.0	2.0	1.5	19.0	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	N
26	40948808	4	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	0.0	0.0	0.0	1.221874	1.221874	1.221874	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	10	0	Son	Not Applicable	Karnataka	Hindu	Naikda	ST	Y	5th Std. Pass	Not Applicable	N	Not Applicable	Student	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	N
26	14914509	1	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	45	0	HOH	Married	Karnataka	Hindu	Naikda	ST	Y	8th Std. Pass	Not Applicable	N	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	18	-100	-100	Full-time	Self-employed not on digital platform	Own-farm	Not Applicable	1.5	8.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.5	12.0	Y	N	N	Y	N	N	N	N	N	N	Y
26	14914509	2	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	40	0	Spouse	Married	Karnataka	Hindu	Naikda	ST	Y	5th Std. Pass	Not Applicable	N	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	16	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	6.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	14.0	Y	N	N	Y	N	N	N	N	N	N	Y
26	14914509	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Family split	Karnataka	Bellary	RURAL	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
26	14914509	4	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Family split	Karnataka	Bellary	URBAN	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
